5 MARH;11:10:00-12:00:00;Lab. de Química Ambiental 01;Quarta-feira;Águas Subterrâneas;Prof. MSc. Luiz Sérgio Gonçalves Aguiar
5 MARH;12:00:00-12:50:00;Lab. de Química Ambiental 01;Quarta-feira;Águas Subterrâneas;Prof. MSc. Luiz Sérgio Gonçalves Aguiar
5 MARH;07:30:00-08:20:00;Lab. de Química Ambiental 01;Quinta-feira;Projetos Ambientais I;Prof. M.Sc. Luiz Gustavo Galhardo Mendes
5 MARH;08:20:00-09:10:00;Lab. de Química Ambiental 01;Quinta-feira;Projetos Ambientais I;Prof. Dra. Vivian Hyodo
5 MARH;09:20:00-10:10:00;Lab. de Química Ambiental 01;Quinta-feira;Controle e Monitoramento da Poluição Atmosférica e Sonora;Prof. M.Sc. Luiz Gustavo Galhardo Mendes
5 MARH;10:10:00-11:00:00;Lab. de Química Ambiental 01;Quinta-feira;Controle e Monitoramento da Poluição Atmosférica e Sonora;Prof. M.Sc. Luiz Gustavo Galhardo Mendes
5 MARH;11:10:00-12:00:00;Lab. de Química Ambiental 01;Quinta-feira;Ecotecnologia;Prof. M.Sc. Luiz Gustavo Galhardo Mendes
5 MARH;12:00:00-12:50:00;Lab. de Química Ambiental 01;Quinta-feira;Ecotecnologia;Prof. M.Sc. Luiz Gustavo Galhardo Mendes
5 MARH;07:30:00-08:20:00;Lab. de Química Ambiental 01;Sexta-feira;Gerenciamento de Resíduos;Prof. M.Sc. Luiz Gustavo Galhardo Mendes
5 MARH;08:20:00-09:10:00;Lab. de Química Ambiental 01;Sexta-feira;Gerenciamento de Resíduos;Prof. M.Sc. Luiz Gustavo Galhardo Mendes
5 MARH;09:20:00-10:10:00;Lab. de Química Ambiental 01;Sexta-feira;Ecotecnologia;Prof. M.Sc. Luiz Gustavo Galhardo Mendes
5 MARH;10:10:00-11:00:00;Lab. de Química Ambiental 01;Sexta-feira;Ecotecnologia;Prof. M.Sc. Luiz Gustavo Galhardo Mendes
